"nome","cor","codigo","tipo_produto","genero","preco","preco_antigo","desconto","tamanhos_disponiveis","tamanhos_com_estoque","em_estoque","descricao","complemento","link"
"Babuche Grendene Kids 23025 Disney Moments","BD523D/MOM AZUL ESCURO","2377653","Babuche","Infantil","63.99","0","0","17/18 | 19 | 20/21 | 22 | 23/24 | 25 | 26/27","19 (1un) | 20/21 (3un) | 23/24 (4un) | 25 (2un)","true","Tem&aacute;tico Disney O modelo traz o Mickey Mouse em alto-relevo no cabedal, com acabamento brilhante e detalhes coloridos que chamam aten&ccedil;&atilde;o e encantam. O design refor&ccedil;a o apelo infantil e torna o cal&ccedil;ado ainda mais atrativo para a crian&ccedil;a. Conforto e leveza Produzida em material leve e macio, a babuche proporciona um caminhar suave e confort&aacute;vel, ideal para o uso prolongado. A estrutura com furos tamb&eacute;m favorece a ventila&ccedil;&atilde;o inte","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-grendene-kids-23025-disn-moments-m-bd523d-mom-azul-escuro"
"Babuche Grendene Kids 23025 Disney Moments Minnie","BD529D/MOM ROSA MEDIO","2375108","Babuche","Infantil","63.90","0","0","17/18 | 19 | 20/21 | 22 | 23/24 | 25 | 26/27","22 (2un) | 25 (1un) | 26/27 (1un)","true","Conforto&nbsp; Feita em PVC de alta qualidade, a estrutura da babuche &eacute; macia e flex&iacute;vel, acompanhando os movimentos naturais dos p&eacute;s. A palmilha em EVA ajuda a amortecer o impacto das pisadas, garantindo conforto mesmo durante longas horas de uso. Estilo&nbsp; O destaque da pe&ccedil;a &eacute; a estampa da Minnie Mouse, presente na parte frontal do cal&ccedil;ado com detalhes em alto-relevo. A combina&ccedil;&atilde;o da cor rosa com os elementos da personagem transforma a","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-grendene-kids-23025-disn-moments-f-bd529d-mom-rosa-medio"
"Babuche Grendene Kids 23105 Patrulha Canina Rosa","BA730P/CANK ROSA/ROSA","2375233","Babuche","Infantil","63.90","0","0","26/27","Sem estoque no momento","false","Babuche Grendene Kids 23105 Patrulha Canina Rosa - Babuche Infantil","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-grendene-kids-23105-patru-canina-f-ba730p-cank-rosa-rosa"
"Babuche Grendene Kids 23178 Disney Fun Print","BG259 ROSA MEDIO/BRANCO","2371510","Babuche","Infantil","99.99","0","0","26/27 | 28 | 29 | 30 | 31 | 32/33 | 34 | 35 | 36","Sem estoque no momento","false","Visual colorido e cheio de personalidade Com estampa completa da Minnie Mouse sobre fundo rosa vibrante, o modelo conquista pela fofura e identidade. A aplica&ccedil;&atilde;o da personagem aparece por todo o cabedal, garantindo destaque ao visual. Praticidade no uso di&aacute;rio A al&ccedil;a traseira m&oacute;vel facilita o calce e oferece duas formas de uso: com o apoio no calcanhar para maior seguran&ccedil;a ou virada para frente como um chinelinho. Ideal para crian&ccedil;as pequenas que ","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-grendene-kids-23178-disney-fun-pri-bg259-rosa-medio-branco"
"Babuche Grendene Kids 23197 Urban Disney Stitch","BG515 AZUL/VIDRO","2359023","Babuche","Infantil","69.99","0","0","23/24 | 25 | 26/27 | 28 | 29 | 30 | 31 | 32/33 | 34","26/27 (1un) | 29 (1un)","true","Babuche Grendene Kids 23197 Urban Disney Stitch - Babuche Infantil","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-grendene-kids-23197-urban-lilo-stit-bg515-azul-vidro"
"Babuche Grendene Kids 23235 Homem Aranha Marvel","BM748 AZUL ESCU/VERMELHO","2351324","Babuche","Infantil","89.99","0","0","23/24 | 25 | 26/27 | 28 | 29 | 30 | 31 | 32/33 | 34","32/33 (1un)","true","Design Tem&aacute;tico O cal&ccedil;ado apresenta estampas vibrantes e detalhes em relevo do Homem-Aranha, capturando a ess&ecirc;ncia do personagem e encantando as crian&ccedil;as que adoram o her&oacute;i. Conforto e Seguran&ccedil;a Confeccionada em material PVC de alta qualidade, a babuche possui palmilha macia e solado com frisos antiderrapantes, garantindo conforto e estabilidade durante as brincadeiras. Versatilidade&nbsp; Com uma tira traseira m&oacute;vel, o cal&ccedil;ado pode ser usad","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-grendene-kids-23235-marvel-new-ste-bm748-azul-escu-vermelho"
"Babuche Grendene Kids 23273 Sonic Fun Print","BM324 AZUL/BRANCO","2364050","Babuche","Infantil","119.99","0","0","23/24 | 25 | 26/27 | 28 | 29 | 30 | 31 | 32/33 | 34","28 (1un)","true","Estampa Tem&aacute;tica A babuche se destaca pela estampa do personagem Sonic, que cobre a parte superior do cal&ccedil;ado, proporcionando um visual divertido e exclusivo. A imagem vibrante do Sonic atrai a aten&ccedil;&atilde;o das crian&ccedil;as e traz um toque de personalidade ao produto. Fechamento Pr&aacute;tico O fechamento da Babuche Grendene Kids Sonic Fun Print conta com uma tira no calcanhar, oferecendo um ajuste firme e confort&aacute;vel. Essa tira evita que o cal&ccedil;ado escorr","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-grendene-kids-23273-sonic-fun-prin-bm324-azul-branco"
"Babuche Grendene Kids 23284 Stitch Disney e Angel Fun Print","BM943 AZUL/BLITTER/ROSA","2364052","Babuche","Infantil","119.99","0","0","25 | 26/27 | 28 | 29 | 30 | 31 | 32/33 | 34","26/27 (1un)","true","Babuche Grendene Kids 23284 Stitch Disney e Angel Fun Print - Babuche Infantil","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-grendene-kids-23284-stitch-disney-fun-pri-bm943-azul-blitter-rosa"
"Babuche Grendene Kids 23314 Hello Kitty Hype","BO827 ROSA/BRANCO","2364047","Babuche","Infantil","89.99","0","0","23/24 | 25 | 26/27 | 28 | 29 | 30 | 31 | 32/33 | 34","Sem estoque no momento","false","Visual encantador Com uma estampa cheia de personalidade, a babuche traz a ic&ocirc;nica Hello Kitty em destaque, combinando cores alegres e um acabamento fofo que conquista logo no primeiro olhar. Conforto Produzida em material macio e com boa adapta&ccedil;&atilde;o ao formato dos p&eacute;s, essa babuche permite uso prolongado sem inc&ocirc;modos. A al&ccedil;a traseira oferece firmeza extra para correr, brincar ou simplesmente curtir cada momento com estilo. Praticidade F&aacute;cil de lavar","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-grendene-kids-23314-hello-kity-hyp-bo827-rosa-branco"
"Babuche Infantil Led Molekinha 2591.113 Eva","preto led","2560520","Babuche","Infantil","139.90","0","0","23/24 | 25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35/36","25/26 (1un) | 27/28 (2un) | 29/30 (3un) | 31/32 (2un) | 33/34 (2un)","true","Babuche Infantil de EVA Molekinha com LED A Babuche Infantil de EVA Molekinha com LED foi desenvolvida para unir conforto, praticidade e muita divers&atilde;o na rotina das crian&ccedil;as. Com design moderno e detalhes encantadores, &eacute; ideal para passeios, momentos de lazer e uso di&aacute;rio, deixando cada passo ainda mais especial. LED que Ilumina cada Passo O modelo conta com luzes de LED que acendem ao caminhar, tornando o cal&ccedil;ado ainda mais divertido e atrativo para as crian&","Conforto e diversão com o brilho do dia a dia das crianças","https://www.chinelarialeilaneneves.com.br/babuche-led-molekinha-2591-113-eva-preto-led"
"Babuche Infantil Led Molekinha 2591.113 Eva","rosa eva","2560520","Babuche","Infantil","139.90","0","0","23/24 | 25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35/36","25/26 (1un) | 29/30 (2un) | 31/32 (3un) | 33/34 (1un)","true","Babuche Infantil de EVA Molekinha com LED A Babuche Infantil de EVA Molekinha com LED foi desenvolvida para unir conforto, praticidade e muita divers&atilde;o na rotina das crian&ccedil;as. Com design moderno e detalhes encantadores, &eacute; ideal para passeios, momentos de lazer e uso di&aacute;rio, deixando cada passo ainda mais especial. LED que Ilumina cada Passo O modelo conta com luzes de LED que acendem ao caminhar, tornando o cal&ccedil;ado ainda mais divertido e atrativo para as crian&","Conforto e diversão com o brilho do dia a dia das crianças","https://www.chinelarialeilaneneves.com.br/babuche-led-molekinha-2591-113-eva-rosa-eva"
"Babuche Infantil Molekinha 22591.408 Arco Iris","creme/multicolor/cristal","2560576","Babuche","Infantil","129.90","0","0","23/24 | 25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35/36","31/32 (2un) | 33/34 (1un)","true","Babuche Infantil Feminino Molekinha em EVA O Babuche Infantil Feminino Molekinha &eacute; perfeito para acompanhar a rotina das crian&ccedil;as com conforto, leveza e muito charme. Com efeito degrad&ecirc; em tons suaves e acabamento delicado, ele traz um visual encantador que combina com diferentes momentos do dia a dia. Conforto e Leveza Produzido em EVA, o babuche &eacute; leve, macio e confort&aacute;vel, proporcionando uma pisada agrad&aacute;vel. Ideal para acompanhar as crian&ccedil;as em","Cores, conforto e diversão","https://www.chinelarialeilaneneves.com.br/babuche-molekinha-22591-408-arco-iris-creme-multicolor-cristal"
"Babuche Infantil Molekinha 2591.103 Injetada EVA com Pins","15745 preto 01 babu","2481816","Babuche","Infantil","99.90","0","0","25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35/36","25/26 (6un) | 27/28 (6un) | 29/30 (6un) | 31/32 (7un) | 33/34 (5un) | 35/36 (5un)","true","Babuche Infantil Molekinha 2591.103 Injetada EVA com Pins - Babuche Infantil","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-molekinha-2591-103-injt-eva-pi-15745-preto-01-babu"
"Babuche Infantil Molekinha 2591.103 Injetada EVA com Pins","78276 rosa 942 babu","2481816","Babuche","Infantil","99.90","0","0","23/24 | 25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35/36","25/26 (5un) | 27/28 (5un) | 29/30 (5un) | 31/32 (4un) | 33/34 (4un) | 35/36 (4un)","true","Babuche Infantil Molekinha 2591.103 Injetada EVA com Pins - Babuche Infantil","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-molekinha-2591-103-injt-eva-pi-78276-rosa-942-babu"
"Babuche Infantil Molekinha 2591.103 Injetada EVA com Pins","bab creme 985","2481816","Babuche","Infantil","99.90","0","0","23/24 | 25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35/36","27/28 (1un) | 31/32 (3un)","true","Babuche Infantil Molekinha 2591.103 Injetada EVA com Pins - Babuche Infantil","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-molekinha-2591-103-injt-eva-pi-bab-creme-985"
"Babuche Infantil Molekinha 2591.200 Gliter/Tira","84095 rosa/parta/rosa","2591057","Babuche","Infantil","79.99","0","0","23/24 | 25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35/36","25/26 (2un) | 27/28 (2un) | 29/30 (2un) | 31/32 (2un) | 33/34 (2un) | 35/36 (2un)","true","Estrutura Leve O cabedal possui perfura&ccedil;&otilde;es estrat&eacute;gicas que auxiliam na circula&ccedil;&atilde;o de ar, ajudando a manter os p&eacute;s mais frescos e confort&aacute;veis, especialmente em dias mais quentes. Al&ccedil;as Traseiras Conta com al&ccedil;a m&oacute;vel que permite duas formas de uso: para tr&aacute;s, garantindo maior fixa&ccedil;&atilde;o ao caminhar, ou para frente, facilitando o calce r&aacute;pido e pr&aacute;tico. Estabilidade A base do solado possui ranhu","Leve, confortável e prático","https://www.chinelarialeilaneneves.com.br/babuche-molekinha-2591-200-gliter-tira-84095-rosa-parta-rosa"
"Babuche Infantil Molekinha 2591.207 Eva","preto/prata/preto","2560515","Babuche","Infantil","129.90","0","0","23/24 | 25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35/36","25/26 (2un) | 27/28 (1un) | 29/30 (1un)","true","Babuche Infantil de EVA Molekinha O Babuche Infantil de EVA Molekinha foi desenvolvido para oferecer conforto, praticidade e um toque de estilo no dia a dia das crian&ccedil;as. Com design moderno e detalhes delicados, &eacute; ideal para acompanhar momentos de lazer, passeios e atividades leves, garantindo bem-estar e liberdade em cada passo. Babuche Divertido O modelo conta com acabamento com leve brilho e aplica&ccedil;&atilde;o de pingentes decorativos, trazendo um visual moderno e encantado","Conforto, estilo e diversão para a rotina da sua criança","https://www.chinelarialeilaneneves.com.br/babuche-molekinha-2591-207-eva-preto-prata-preto"
"Babuche Infantil Molekinha 2591.207 Eva","rosa/prata/rosa","2560515","Babuche","Infantil","129.90","0","0","23/24 | 25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35/36","25/26 (1un) | 27/28 (2un) | 29/30 (1un) | 31/32 (1un) | 33/34 (2un)","true","Babuche Infantil de EVA Molekinha O Babuche Infantil de EVA Molekinha foi desenvolvido para oferecer conforto, praticidade e um toque de estilo no dia a dia das crian&ccedil;as. Com design moderno e detalhes delicados, &eacute; ideal para acompanhar momentos de lazer, passeios e atividades leves, garantindo bem-estar e liberdade em cada passo. Babuche Divertido O modelo conta com acabamento com leve brilho e aplica&ccedil;&atilde;o de pingentes decorativos, trazendo um visual moderno e encantado","Conforto, estilo e diversão para a rotina da sua criança","https://www.chinelarialeilaneneves.com.br/babuche-molekinha-2591-207-eva-rosa-prata-rosa"
"Babuche Infantil Nuvem Azul Marinho Kids","azul nuvem marinho","2568274","Babuche","Infantil","69.90","0","0","25/26 | 27/28 | 29/30 | 31/32","27/28 (1un) | 29/30 (2un)","true","Babuche Infantil Nuvem Azul Marinho Kids - Babuche Infantil","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-nuvem-kids-azul-nuvem-marinho"
"Babuche LED Infantil Molekinho 2874.407 EVA","105739 marinho/laranja/ma","2585111","Babuche","Infantil","134.99","0","0","27/28 | 29/30 | 31/32 | 33/34 | 35/36","27/28 (3un) | 29/30 (2un) | 31/32 (1un) | 33/34 (2un) | 35/36 (2un)","true","Divers&atilde;o Inclusa O modelo possui luzes LED que acendem ao caminhar, deixando cada passo mais divertido e chamativo para as crian&ccedil;as. Conforto Fabricado em material leve de EVA, o babuche oferece conforto para brincar, passear ou usar em casa. Praticidade A tira traseira ajust&aacute;vel permite usar o modelo como chinelo ou com maior fixa&ccedil;&atilde;o no p&eacute;, garantindo mais seguran&ccedil;a ao caminhar. Perguntas Frequentes: O LED acende como? O LED acende automaticament","LED's e pingentes com aquela pegada Gamer","https://www.chinelarialeilaneneves.com.br/babuche-led-molekinho-2874-407-eva-105739-marinho-laranja-ma"
"Babuche LED Infantil Molekinho 2874.407 EVA","102997 preto/amarelo neon","2585111","Babuche","Infantil","134.99","0","0","27/28 | 29/30 | 31/32 | 33/34 | 35/36","27/28 (3un) | 29/30 (2un) | 31/32 (2un) | 33/34 (2un) | 35/36 (1un)","true","Divers&atilde;o Inclusa O modelo possui luzes LED que acendem ao caminhar, deixando cada passo mais divertido e chamativo para as crian&ccedil;as. Conforto Fabricado em material leve de EVA, o babuche oferece conforto para brincar, passear ou usar em casa. Praticidade A tira traseira ajust&aacute;vel permite usar o modelo como chinelo ou com maior fixa&ccedil;&atilde;o no p&eacute;, garantindo mais seguran&ccedil;a ao caminhar. Perguntas Frequentes: O LED acende como? O LED acende automaticament","LED's e pingentes com aquela pegada Gamer","https://www.chinelarialeilaneneves.com.br/babuche-led-molekinho-2874-407-eva-102997-preto-amarelo-neon"
"Babuche Masculino Eva Boaonda 2422.101 Adventure","001 preto/preto adven b","2560229","Babuche","Masculino","129.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44","Sem estoque no momento","false","Conforto anat&ocirc;mico para uso prolongado Produzido em material EVA leve e anat&ocirc;mico, o babuche Boaonda proporciona excelente ajuste aos p&eacute;s, garantindo conforto mesmo durante longos per&iacute;odos de uso. A palmilha macia ajuda a absorver impactos, oferecendo mais bem-estar a cada passo. Design funcional e vers&aacute;til O modelo conta com laterais ventiladas que auxiliam na circula&ccedil;&atilde;o de ar, mantendo os p&eacute;s mais frescos ao longo do dia. A tira traseira aj","Conforto robusto para acompanhar sua rotina","https://www.chinelarialeilaneneves.com.br/babuche-eva-boaonda-2422-101-adventure-b-001-preto-preto-adven-b"
"Babuche Moleca 5832.100 Pvc","bab branco off 526","2545583","Babuche","Unissex","89.90","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","38 (7un) | 39 (7un) | 40 (4un)","true","Conforto para o Dia a Dia Produzida em PVC macio e flex&iacute;vel, a babuche oferece uma pisada confort&aacute;vel e agrad&aacute;vel. O formato anat&ocirc;mico auxilia no encaixe dos p&eacute;s, proporcionando conforto mesmo em uso prolongado. Praticidade e Versatilidade O modelo conta com furos superiores que auxiliam na ventila&ccedil;&atilde;o dos p&eacute;s ou ate mesmo para costumizar com botons de sua preferencia. A al&ccedil;a traseira m&oacute;vel permite usar a babuche de duas formas:","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-moleca-5832-100-pvc-bab-branco-off-526"
"Babuche Moleca 5832.100 Pvc","bab preto 01","2545583","Babuche","Unissex","89.90","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","38 (2un) | 39 (7un)","true","Conforto para o Dia a Dia Produzida em PVC macio e flex&iacute;vel, a babuche oferece uma pisada confort&aacute;vel e agrad&aacute;vel. O formato anat&ocirc;mico auxilia no encaixe dos p&eacute;s, proporcionando conforto mesmo em uso prolongado. Praticidade e Versatilidade O modelo conta com furos superiores que auxiliam na ventila&ccedil;&atilde;o dos p&eacute;s ou ate mesmo para costumizar com botons de sua preferencia. A al&ccedil;a traseira m&oacute;vel permite usar a babuche de duas formas:","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-moleca-5832-100-pvc-bab-preto-01"
"Babuche Moleca 5832.100 Pvc","bab chocolate","2545583","Babuche","Unissex","89.90","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","35 (3un) | 36 (7un) | 37 (1un) | 38 (4un) | 39 (6un) | 40 (3un)","true","Conforto para o Dia a Dia Produzida em PVC macio e flex&iacute;vel, a babuche oferece uma pisada confort&aacute;vel e agrad&aacute;vel. O formato anat&ocirc;mico auxilia no encaixe dos p&eacute;s, proporcionando conforto mesmo em uso prolongado. Praticidade e Versatilidade O modelo conta com furos superiores que auxiliam na ventila&ccedil;&atilde;o dos p&eacute;s ou ate mesmo para costumizar com botons de sua preferencia. A al&ccedil;a traseira m&oacute;vel permite usar a babuche de duas formas:","Babuche","https://www.chinelarialeilaneneves.com.br/babuche-moleca-5832-100-pvc-bab-chocolate"
